atletas.rodada_id,atletas.slug,atletas.clube.id.full.name,atletas.atleta_id,atletas.media_num,atletas.posicao_id,atletas.pontos_num,atletas.variacao_num,atletas.clube_id,atletas.apelido,atletas.nome,atletas.preco_num,atletas.status_id,atletas.apelido_abreviado,atletas.foto,atletas.jogos_num,atletas.entrou_em_campo
1,fernando-seabra,CFC,126977,0,6,0,0,294,Fernando Seabra,Fernando Seabra,4,7,F. Seabra,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,False
1,bahia,COR,127242,0,4,0,0,264,Bahia,Luiz Gustavo Lemos Carvalho,2,6,Bahia,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,False
1,julio-fidelis,FLU,127932,0,2,0,0,266,Julio Fidélis,Julio Cesar Lima Fidelis,2,6,J. Fidélis,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,False
1,felipe-chiqueti,CAP,127970,0,4,0,0,293,Felipe Chiqueti,Felipe Chiqueti Bandeira,1,6,F. Chiqueti,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,False
1,alejandro-garcia,CAP,128427,0,4,0,0,293,Alejandro García,Alejandro García Castillo,4,6,A. García,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,False
1,marcao,CAP,128429,0,3,0,0,293,Marcão,Marcos André Paulino Maia,3,6,Marcão,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,False
1,joao-cruz,CAP,128431,0,4,0,0,293,João Cruz,João Victor Machado Cruz,5,6,J. Cruz,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,False
1,johan-rojas,VAS,128433,0,4,0,0,267,Johan Rojas,Johan Rojas Echavarría,6,6,J. Rojas,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,False
1,felipe-cardoso,VIT,129317,0,4,0,0,287,Felipe Cardoso,Felipe Cardoso,3,6,F. Cardoso,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,False
1,ruan-pablo,BAH,129663,0,5,0,0,265,Ruan Pablo,Ruan Pablo Barbosa Sousa,2,5,R. Pablo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,False
1,cristhian-loor,BOT,129930,0,1,0,0,263,Cristhian Loor,Cristhian Joel Loor Santamaría - Christian,2,6,C. Loor,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,False
1,noriega,GRE,130048,0,3,0,0,284,Noriega,Erick Carlos Noriega Loret de Mola,5,6,Noriega,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,False
1,leo-nannetti,FLA,130189,0,1,0,0,262,Léo Nannetti,Leonardo Nannetti Lopes,2,6,L. Nannetti,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,False
1,guilherme-estrella,VAS,130255,0,4,0,0,267,Guilherme Estrella,Guilherme Estrella de Paiva,3,6,G. Estrella,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,False
1,phillipe-gabriel,VAS,130280,0,1,0,0,267,Phillipe Gabriel,Phillipe Gabriel Pires de Oliveira,1,6,P. Gabriel,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,False
1,matheus-dias,CFC,130283,0,4,0,0,294,Matheus Dias,Matheus Dalsasso Dias,1,6,M. Dias,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,False
1,guilherme-gomes,FLA,130382,0,4,0,0,262,Guilherme Gomes,Guilherme Henrique Bernardineli Gomes,3,6,G. Gomes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,False
1,robert,CHA,130414,0,4,0,0,315,Robert,Robert dos Santos Conceição,3,6,Robert,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,False
1,riquelme-fillipi,PAL,130608,0,5,0,0,275,Riquelme Fillipi,Riquelme Fillipi Marinho de Souza,1,6,R. Fillipi,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,0,False
1,luighi,PAL,130612,0,5,0,0,275,Luighi,Luighi Hanri Sousa Santos,4,6,Luighi,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,0,False
1,mailson,CHA,130619,0,5,0,0,315,Mailson,Mailson Bezerra Silva,2,6,Mailson,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,False
1,edenilson,VIT,130620,0,4,0,0,287,Edenílson,Edenílson Santos Nascimento Filho,3,6,Edenílson,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,False
1,bernal,FLU,130650,0,4,0,0,266,Bernal,Facundo Bernal Cruz,5,6,Bernal,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,False
1,kauan,CHA,130806,0,3,0,0,315,Kauan,Kauan Faria Gomes,1,6,Kauan,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,False
1,souza,SAN,130811,0,2,0,0,277,Souza,João Victor de Souza Menezes,8,6,Souza,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,0,False
1,matheus-soares,CAP,130842,0,1,0,0,293,Matheus Soares,Matheus Soares Rocha,1,6,M. Soares,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,False
1,arthur-dias,CAP,130843,0,3,0,0,293,Arthur Dias,Arthur dos Santos Barbosa Dias,3,7,A. Dias,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,False
1,ze-breno,VIT,130847,0,4,0,0,287,Zé Breno,José Breno Silva Costa,2,6,Z. Breno,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,False
1,riquelme,GRE,130889,0,4,0,0,284,Riquelme,Riquelme Freitas dos Santos,4,6,Riquelme,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,False
1,riquelme,CAP,130906,0,4,0,0,293,Riquelme,Diogo Riquelme Rivas do Nascimento,1,6,Riquelme,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,False
1,thiago-azaf,CFC,131279,0,5,0,0,294,Thiago Azaf,Thiago Azaf Siqueira Soares,1,6,T. Azaf,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,False
1,jp-chermont,SAN,131516,0,2,0,0,277,JP Chermont,João Pedro Chermont Crema,2,6,J. Chermont,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,0,False
1,andre-silva,SAO,131617,0,5,0,0,276,André Silva,André Oliveira e Silva,8,5,A. Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,False
1,felipe-longo,COR,131753,0,1,0,0,264,Felipe Longo,Felipe Longo Fernandes da Silva,2,6,F. Longo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,False
1,portilla,CAP,131832,0,4,0,0,293,Portilla,Juan Camilo Portilla Orozco,5,7,Portilla,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,False
1,villarreal,CRU,131967,0,5,0,0,283,Villarreal,Neyser Villarreal - Neiser,5,6,Villarreal,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,False
1,serna,FLU,132071,0,5,0,0,266,Serna,Kevin Steven Serna Jaramillo,9,7,Serna,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,False
1,arroyo,CRU,132264,0,5,0,0,283,Arroyo,Keny Alexander Arroyo Alvarado,7,2,Arroyo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,False
1,ignacio-sosa,RBB,132274,0,4,0,0,280,Ignacio Sosa,Ignacio Sosa Ospital,6,6,I. Sosa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,False
1,roman-gomez,BAH,132412,0,2,0,0,265,Román Gómez,Román Agustín Gómez,5,6,R. Gómez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,False
1,jemmes,FLU,132553,0,3,0,0,266,Jemmes,Jemmes Bruno Ribeiro da Silva,6,7,Jemmes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,False
1,vinicinho,RBB,132580,0,5,0,0,280,Vinicinho,Vinicius Mendonça Pereira,5,6,Vinicinho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,False
1,felipe-guimaraes,CFC,133460,0,2,0,0,294,Felipe Guimarães,Felipe Guimarães da Silva,1,6,F. Guimarães,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,False
1,gui-negao,COR,133543,0,5,0,0,264,Gui Negão,Guilherme William Silva Inácio,5,6,G. Negão,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,False
1,mateus-xavier,SAN,133673,0,5,0,0,277,Mateus Xavier,Mateus Xavier de Sousa,2,6,M. Xavier,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,0,False
1,benedetti,PAL,133679,0,3,0,0,275,Benedetti,Luiz Gustavo Roncholeta Benedetti,3,6,Benedetti,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,0,False
1,wallace-davi,BOT,133696,0,4,0,0,263,Wallace Davi,Wallace Davi Nunes da Silva Dias,4,6,W. Davi,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,False
1,lawan,VIT,134678,0,5,0,0,287,Lawan,Lawan Kennyd Gabriel Santos,1,6,Lawan,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,False
1,larson,PAL,136156,0,4,0,0,275,Larson,Larson Torna Ferreira dos Santos,3,6,Larson,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,0,False
1,sanabria,BAH,136955,0,5,0,0,265,Sanabria,Mateo Naín Sanabria Doracio,6,6,Sanabria,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,False
1,kaique-kenji,CRU,137542,0,5,0,0,283,Kaique Kenji,Kaique Kenji Takamura Correa,3,6,K. Kenji,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,False
1,tevis,CRU,137543,0,5,0,0,283,Tevis,Tevis Gabriel Alves Santos,2,6,Tevis,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,False
1,clayton-sampaio,INT,137618,0,3,0,0,285,Clayton Sampaio,Clayton Sampaio Pereira,3,6,C. Sampaio,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,False
1,palacios,RBB,138021,0,3,0,0,280,Palacios,Sergio Stevan Palacios Zapata,3,6,Palacios,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,False
1,filipe-luis,FLA,139076,0,6,0,0,262,Filipe Luís,Filipe Luís Kasmirski,12,7,F. Luís,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,False
1,kaua-prates,CRU,139345,0,2,0,0,283,Kauã Prates,Kauã Prates de Almeida,4,6,K. Prates,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,False
1,da-mata,FLA,140303,0,3,0,0,262,Da Mata,João Pedro do Nascimento da Mata,2,6,D. Mata,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,False
1,david,CHA,140438,0,4,0,0,315,David,David Antunes da Silva,1,6,David,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,False
1,riquelme-felipe,FLU,140484,0,5,0,0,266,Riquelme Felipe,Riquelme Felipe Silva de Almeida,4,6,R. Felipe,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,False
1,joao-victor,FLA,140492,0,3,0,0,262,João Victor,João Victor de Souza Cunha,2,6,J. Victor,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,False
1,tiaguinho,GRE,140496,0,4,0,0,284,Tiaguinho,Tiago Augusto Gonçalves,1,6,Tiaguinho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,False
1,ryan-francisco,SAO,140542,0,5,0,0,276,Ryan Francisco,Ryan Francisco Rodrigues dos Santos Silva,5,5,R. Francisco,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,False
1,davi-gomes,RBB,140906,0,5,0,0,280,Davi Gomes,Davi Gomes de Alvarenga,3,6,D. Gomes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,False
1,vitao,CAM,141131,0,3,0,0,282,Vitão,Vitor Fernandes Chaves Teixeira,1,6,Vitão,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,False
1,mateus-iseppe,CAM,141139,0,4,0,0,282,Mateus Iseppe,Mateus José Iseppe,2,6,M. Iseppe,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,False
1,lucas-taverna,CFC,141337,0,2,0,0,294,Lucas Taverna,Lucas Taverna,1,6,L. Taverna,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,False
1,joao-victor,REM,141385,0,1,0,0,364,João Victor,João Victor Ferreira da Silva,1,6,J. Victor,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,False
1,marcos-alexandre,REM,141386,0,1,0,0,364,Marcos Alexandre,Marcos Alexandre Ferreira Campos Filho,1,6,M. Alexandre,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,False
1,fredi-lippert,BAH,141419,0,3,0,0,265,Fredi Lippert,Frederico Lippert Neto Gomes,2,6,F. Lippert,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,False
1,allan,PAL,141451,0,4,0,0,275,Allan,Allan Andrade Elias,16,7,Allan,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,0,False
1,indio,CAM,141551,0,4,0,0,282,Índio,Hendel dos Santos Nascimento,1,6,Índio,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,False
1,lucca,SAO,141609,0,5,0,0,276,Lucca,Lucca Marques Alencar,3,6,Lucca,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,False
1,maik,SAO,141611,0,2,0,0,276,Maik,Maik Gomes Viegas,5,7,Maik,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,False
1,paulinho,SAO,141614,0,5,0,0,276,Paulinho,Paulo Sérgio Venuto Bezerra,2,6,Paulinho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,False
1,pedro-ferreira,SAO,141615,0,4,0,0,276,Pedro Ferreira,Pedro Henrique Ferreira da Silva,1,6,P. Ferreira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,False
1,pablo-lucio,FLA,141628,0,4,0,0,262,Pablo Lúcio,Pablo Lúcio,2,6,P. Lúcio,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,False
1,gabriel-bontempo,SAN,141754,0,4,0,0,277,Gabriel Bontempo,Gabriel Morais Silva Bontempo,5,5,G. Bontempo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,0,False
1,gustavo-henrique,SAN,141776,0,4,0,0,277,Gustavo Henrique,Gustavo Henrique Pereira,2,5,G. Henrique,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,0,False
1,palacios,CHA,141812,0,5,0,0,315,Palacios,Jonathan Estiven Palacios Castillo,2,6,Palacios,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,False
1,vinicius-lira,SAN,141868,0,2,0,0,277,Vinicius Lira,Vinicius Rodrigues Lira,3,7,V. Lira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,0,False
1,jacare,COR,141873,0,2,0,0,264,Jacaré,João Vitor Barros Silva,2,6,Jacaré,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,False
1,dieguinho,COR,141995,0,4,0,0,264,Dieguinho,Diego da Cruz Lopes,4,6,Dieguinho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,False
1,amuzu,GRE,142004,0,5,0,0,284,Amuzu,Francis Amuzu,6,7,Amuzu,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,False
1,bruno-alves,CRU,142049,0,3,0,0,283,Bruno Alves,Bruno Ferreira Alves,2,6,B. Alves,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,False
1,marcelo-eraclito,CRU,142130,0,1,0,0,283,Marcelo Eráclito,Marcelo Eráclito de Souza Filho,1,6,M. Eráclito,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,False
1,dell,BAH,142265,0,5,0,0,265,Dell,Wendeson Wanderley Santos de Melo,2,6,Dell,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,False
1,nuno-moreira,VAS,142279,0,4,0,0,267,Nuno Moreira,Nuno Gonçalo Rocha Moreira,8,7,N. Moreira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,False
1,barrera,BOT,142484,0,4,0,0,263,Barrera,Jordan Andrés Barrera Herrera,7,2,Barrera,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,False
1,nicolas-ferreira,REM,142593,0,5,0,0,364,Nicolás Ferreira,Michael Nicolás Ferreira Berrondo,3,3,N. Ferreira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,False
1,joao-victor,INT,142638,0,5,0,0,285,João Victor,João Victor Alves de Morais Francisco,1,6,J. Victor,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,False
1,robinho-jr,SAN,142867,0,5,0,0,277,Robinho Jr.,Robson de Souza Júnior,4,6,R. Jr.,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,0,False
1,villalba,BOT,142877,0,5,0,0,263,Villalba,Lucas Martín Villalba Jaume,6,6,Villalba,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,False
1,montoro,BOT,142890,0,4,0,0,263,Montoro,Álvaro Montoro,9,7,Montoro,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,False
1,gabriel-abdias,BOT,143072,0,2,0,0,263,Gabriel Abdias,Gabriel da Silva Abdias,3,6,G. Abdias,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,False
1,viveros,CAP,143193,0,5,0,0,293,Viveros,Kevin Stiven Viveros Rodallega,7,7,Viveros,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,False
1,joshua,FLA,143295,0,4,0,0,262,Joshua,Caio Joshua Lana de Andrade,3,6,Joshua,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,False
1,murilo-rhikman,CRU,143350,0,4,0,0,283,Murilo Rhikman,Murilo Rhikman Alves Pimentel,3,6,M. Rhikman,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,False
1,ph-gama,REM,143455,0,4,0,0,364,PH Gama,Darilson Gama Amador,2,6,P. Gama,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,False
1,raykkonen,INT,143488,0,5,0,0,285,Raykkonen,Raykkonen Pereira Soares,3,6,Raykkonen,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,False
1,carlos-eduardo,CAP,143532,0,1,0,0,293,Carlos Eduardo,Carlos Eduardo Souza de Barros,1,6,C. Eduardo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,False
1,kaua-moraes,CRU,143600,0,2,0,0,283,Kauã Moraes,Kauã Moraes Silva,3,6,K. Moraes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,False
1,nicolas-pontes,CRU,144423,0,2,0,0,283,Nicolas Pontes,Nicolas Pontes de Souza Almeida,1,6,N. Pontes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,False
1,fernando-pradella,SAN,145036,0,5,0,0,277,Fernando Pradella,Fernando Pradella Rocha,1,6,F. Pradella,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,0,False
1,ruben-rodrigues,VIT,145099,0,4,0,0,287,Rúben Rodrigues,Rúben da Rocha Rodrigues,5,6,R. Rodrigues,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,False
1,kaue-furquim,BAH,145379,0,5,0,0,265,Kauê Furquim,Kauê Junior Furquim da Silva,2,6,K. Furquim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,False
1,ruben-ismael,VIT,145387,0,4,0,0,287,Rúben Ismael,Rúben Ismael Valente Ramos,4,5,R. Ismael,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,False
1,caue,RBB,145400,0,2,0,0,280,Cauê,Cauê Nascimento Santos,2,6,Cauê,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,False
